,股票代號,公司名稱,上市日期,股價,SMA 10,SMA 50,SMA 100,SMA 250,RSI 10,RSI 14,RSI 20,MACD 8/17,MACD 12/25,成交量
0,06806.HK,申萬宏源,2019/04/26,1.96,1.961,1.894,1.928,2.175,54.325,54.291,53.525,0.013,0.019,1.91百萬
0,06808.HK,高鑫零售,2011/07/27,11.48,11.318,11.871,11.061,9.406,50.323,48.841,48.985,-0.071,-0.128,1.44千萬
0,06811.HK,太興集團,2019/06/13,1.35,1.32,1.335,1.285,1.645,54.574,53.095,52.327,0.002,-0.001,4.09百萬
0,06812.HK,永順控股香,2017/03/16,0.63,0.583,0.473,0.464,0.441,82.604,80.045,76.182,0.045,0.046,3.10百萬
0,06816.HK,瑞港建設,2016/07/20,0.76,0.606,0.751,0.854,0.978,63.618,57.872,53.345,-0.013,-0.036,4.20萬
0,06818.HK,中國光大銀,2013/12/20,2.94,3.075,3.081,3.112,3.351,32.422,37.151,41.106,-0.05,-0.033,1.69百萬
0,06819.HK,中智全球,2019/03/27,5.01,5.125,5.311,5.449,6.016,43.071,44.241,45.138,-0.069,-0.084,8.05萬
0,06820.HK,友誼時光,-,-,-,-,-,-,-,-,-,-,-,1.63千萬
0,06822.HK,科勁國際,2015/01/16,1.47,1.434,1.385,1.286,1.303,60.286,58.924,58.211,0.011,0.016,8.00萬
0,06823.HK,香港電訊－,2011/11/29,11.32,11.572,11.867,11.681,11.99,40.46,42.397,44.39,-0.092,-0.109,9.76百萬
0,06826.HK,昊海生物科,2015/04/30,35.05,35.005,34.123,35.902,39.955,52.73,51.992,51.203,0.269,0.135,13.63萬
0,06828.HK,北京燃氣藍,2011/07/12,0.089,0.085,0.13,0.158,0.188,39.053,35.938,34.113,-0.007,-0.013,2.76千萬
0,06829.HK,龍昇集團控,2018/02/08,137.0,0.142,0.173,0.193,0.225,39.948,40.5,41.163,-0.006,-0.009,0.00
0,06830.HK,華眾車載,2012/01/12,0.65,0.659,0.68,0.779,1.018,35.619,37.575,38.778,-0.008,-0.01,5.01百萬
0,06833.HK,興科蓉醫藥,2016/03/10,220.0,0.206,0.264,0.302,0.343,48.413,45.506,44.093,-0.016,-0.008,4.00千
0,06836.HK,天韻國際控,2015/07/07,0.98,0.909,0.824,0.841,0.966,70.945,68.452,65.573,0.045,0.042,3.97百萬
0,06837.HK,海通證券,2012/04/27,6.15,6.171,6.577,7.28,7.886,46.861,44.995,43.462,-0.052,-0.114,1.69千萬
0,06838.HK,盈利時,2011/07/20,50.0,2.147,2.48,2.509,2.424,29.147,31.83,34.449,-0.083,-0.103,0.00
0,06839.HK,雲南水務,2015/05/27,1.66,1.613,1.509,1.477,1.698,73.856,69.919,65.538,0.041,0.045,25.60萬
0,06855.HK,亞盛醫藥－,-,-,-,-,-,-,-,-,-,-,-,2.54百萬
0,06858.HK,本間高爾夫,2016/10/06,3.4,3.346,3.618,4.101,5.559,52.641,49.751,46.537,-0.025,-0.067,1.92百萬
0,06860.HK,指尖悅動,2018/07/12,0.335,0.343,0.402,0.51,0.719,40.321,40.027,40.061,-0.01,-0.018,1.01百萬
0,06862.HK,海底撈,2018/09/26,33.1,36.33,34.381,32.973,33.456,28.155,35.59,41.84,-0.714,-0.106,9.85百萬
0,06865.HK,福萊特玻璃,2015/11/26,6.59,6.232,5.306,5.506,4.73,65.781,64.497,62.446,0.202,0.275,7.64百萬
0,06866.HK,佐力小貸,2015/01/13,350.0,0.35,0.359,0.411,0.456,48.979,48.574,47.588,0.003,-0.001,3.00萬
0,06868.HK,天福,2011/09/26,5.39,5.396,5.472,5.537,5.537,46.038,45.73,45.616,-0.008,-0.015,1.20萬
0,06869.HK,長飛光纖光,2014/12/10,14.32,14.18,14.501,14.967,14.29,54.875,51.95,49.868,-0.03,-0.08,1.65百萬
0,06877.HK,CLSA ,-,-,-,-,-,-,-,-,-,-,-,3.00萬
0,06878.HK,鼎豐集團控,2013/12/09,450.0,0.447,0.447,0.45,0.443,57.926,54.483,52.273,0.003,0.001,6.53百萬
0,06880.HK,騰邦控股,2011/12/13,0.35,0.419,0.57,0.686,0.777,20.709,26.254,31.7,-0.052,-0.059,3.00萬
0,06881.HK,中國銀河,2013/05/22,3.84,3.922,3.835,3.978,4.133,46.932,48.479,48.849,0.011,0.018,7.57百萬
0,06882.HK,東瀛遊,2014/11/28,0.31,0.298,0.29,0.348,0.503,56.386,54.971,52.849,0.006,0.004,1.20百萬
0,06885.HK,金馬能源,2017/10/10,2.85,2.861,2.723,2.731,3.021,51.134,52.767,53.463,0.015,0.035,7.00萬
0,06886.HK,HTSC,2015/06/01,12.56,12.574,12.389,12.62,12.583,54.189,53.581,52.44,0.087,0.088,6.44百萬
0,06888.HK,英達公路再,2013/06/26,0.136,0.141,0.147,0.157,0.221,41.546,42.938,44.008,-0.002,-0.003,5.00千
0,06889.HK,DYNAM,2012/08/06,7.23,7.328,7.649,8.359,9.48,39.077,40.161,40.968,-0.107,-0.131,15.40萬
0,06890.HK,康利國際控,2018/11/19,770.0,0.79,0.841,0.917,0.992,37.099,39.165,41.05,-0.024,-0.024,2.00萬
0,06893.HK,衍生集團,2014/10/16,0.66,0.682,0.696,0.704,0.723,32.102,34.147,36.879,-0.002,-0.004,26.80萬
0,06896.HK,金嗓子,2015/07/15,1.35,1.396,1.471,1.383,1.564,35.01,37.672,40.986,-0.032,-0.029,82.20萬
0,06898.HK,中國鋁罐,2013/07/12,0.47,0.483,0.498,0.498,0.597,40.345,42.451,44.387,-0.007,-0.006,30.00萬
0,06899.HK,聯眾,2014/06/30,0.59,0.563,0.511,0.482,0.603,58.719,57.404,56.263,0.012,0.015,64.90萬
0,06908.HK,宏光照明,2016/12/30,590.0,0.56,0.689,0.699,0.753,49.807,47.803,46.548,-0.02,-0.033,0.00
0,06918.HK,奇士達,-,-,-,-,-,-,-,-,-,-,-,14.60萬
0,06919.HK,人瑞人才,-,-,-,-,-,-,-,-,-,-,-,1.12百萬
0,06928.HK,TOMO ,2017/07/13,800.0,0.807,0.774,0.736,0.769,51.632,52.093,52.396,0.005,0.01,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,06966.HK,中國萬桐園,2017/09/27,560.0,0.587,0.611,0.569,0.386,29.123,34.6,39.782,-0.009,-0.009,0.00
0,08001.HK,東方匯財證,2014/01/15,0.24,0.076,0.13,0.203,0.427,80.623,75.43,68.697,0.009,-0.006,4.98百萬
0,08003.HK,世大控股,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08005.HK,裕興科技,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08006.HK,華泰瑞銀,-,-,-,-,-,-,-,-,-,-,-,23.28萬
0,08007.HK,環球戰略集,2000/04/17,25.0,0.026,0.03,0.05,0.172,39.069,38.804,39.611,-0.001,-0.002,1.63百萬
0,08009.HK,華夏能源控,2000/03/31,0.25,0.252,0.341,0.378,0.578,35.709,34.557,36.468,-0.008,-0.02,0.00
0,08011.HK,百田石油,2002/07/12,0.149,0.091,0.075,0.101,0.139,80.955,76.882,71.42,0.019,0.014,72.75萬
0,08013.HK,ECI T,2017/03/10,0.046,0.048,0.062,0.086,0.153,40.371,40.727,40.493,-0.003,-0.004,76.00萬
0,08013.HK,ECI T,2017/03/10,0.046,0.048,0.062,0.086,0.153,40.371,40.727,40.493,-0.003,-0.004,76.00萬
0,08017.HK,捷利交易寶,2018/09/28,300.0,0.318,0.374,0.365,0.449,40.048,41.598,43.236,-0.012,-0.016,0.00
0,08018.HK,匯財金融投,2013/09/26,0.06,0.062,0.06,0.058,0.061,48.025,48.942,49.593,0.001,0.001,9.00萬
0,08019.HK,皓文控股,2001/07/20,26.0,0.024,0.032,0.031,0.039,48.137,45.928,45.907,-0.001,-0.002,5.00千
0,08020.HK,宏海控股集,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08021.HK,匯隆控股,-,-,-,-,-,-,-,-,-,-,-,1.12百萬
0,08022.HK,永耀集團控,-,-,-,-,-,-,-,-,-,-,-,39.30萬
0,08023.HK,鄺文記,2016/10/13,305.0,0.355,0.423,0.392,0.486,29.168,33.164,37.095,-0.026,-0.026,51.00萬
0,08025.HK,亞洲資產,1999/12/16,1.38,1.651,1.188,1.182,1.522,42.659,47.584,50.579,0.059,0.124,0.00
0,08026.HK,朗華國際集,2000/03/28,0.61,0.63,0.647,0.707,0.63,43.423,43.728,43.878,-0.011,-0.011,87.40萬
0,08027.HK,吉輝控股,2015/07/10,0.018,0.02,0.02,0.027,0.03,45.586,45.822,45.652,-0.001,-0.001,1.24百萬
0,08028.HK,天時軟件,-,-,-,-,-,-,-,-,-,-,-,2.00百萬
0,08029.HK,太陽國際,2000/12/14,198.0,0.191,0.254,0.292,0.386,44.106,41.538,41.302,-0.007,-0.016,0.00
0,08030.HK,匯聯金融服,2012/05/07,0.074,0.077,0.07,0.106,0.327,52.529,52.273,49.642,0.002,0.002,33.00萬
0,08031.HK,易通訊集團,2012/01/09,280.0,0.301,0.408,0.523,0.837,40.983,41.971,42.827,-0.027,-0.035,3.00萬
0,08032.HK,非凡中國,2000/04/06,0.46,0.48,0.459,0.469,0.493,44.226,46.466,48.031,-0.002,0.002,1.00百萬
0,08033.HK,愛達利網絡,2000/02/25,0.124,0.115,0.136,0.177,0.24,53.445,50.099,47.438,-0.002,-0.006,2.40萬
0,08035.HK,駿高控股,-,-,-,-,-,-,-,-,-,-,-,2.11百萬
0,08036.HK,電子交易集,2019/02/19,0.084,0.085,0.103,0.133,0.149,29.919,27.323,27.144,-0.002,-0.004,5.00萬
0,08037.HK,中國生物科,2004/06/17,1.28,1.232,1.152,1.192,1.312,69.039,65.229,61.297,0.036,0.036,8.00萬
0,08039.HK,中國卓銀,2016/12/12,1.54,1.364,1.98,1.962,3.532,53.689,48.094,45.257,-0.085,-0.152,98.40萬
0,08040.HK,ＤＣＢ控股,2018/02/14,116.0,0.118,0.125,0.163,0.248,46.148,46.014,45.034,-0.001,-0.002,0.00
0,08041.HK,薈萃國際（,2000/07/07,27.0,0.027,0.059,0.068,0.066,31.041,32.688,34.599,-0.009,-0.011,0.00
0,08042.HK,高奧士國際,2018/10/12,0.03,0.03,0.037,0.044,0.114,44.38,42.667,41.322,-0.001,-0.002,9.00萬
0,08043.HK,ATLIN,2018/01/19,0.127,0.13,0.133,0.138,0.171,42.791,44.351,45.343,-0.001,-0.001,10.00萬
0,08045.HK,南大蘇富特,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08047.HK,中國海洋發,2001/11/01,0.17,0.175,0.19,0.202,0.26,42.328,43.225,44.403,-0.006,-0.007,68.80萬
0,08048.HK,御德國際控,2000/06/30,49.0,0.053,0.062,0.066,0.084,33.813,37.402,40.318,-0.004,-0.003,0.00
0,08049.HK,吉林長龍藥,2001/05/24,1.82,1.722,1.492,1.286,1.122,73.199,69.734,66.865,0.042,0.067,87.20萬
0,08050.HK,量子思維,2000/07/24,0.21,0.178,0.278,0.313,0.609,49.998,47.326,45.848,-0.011,-0.024,4.80萬
0,08051.HK,訊智海,2001/05/08,240.0,7.476,8.151,8.398,8.216,42.018,43.225,44.02,-0.159,-0.211,0.00
0,08052.HK,陸慶娛樂,-,-,-,-,-,-,-,-,-,-,-,1.14千萬
0,08053.HK,比優集團,2004/08/06,365.0,0.381,0.381,0.389,0.417,37.031,41.476,44.277,-0.003,-0.002,2.00萬
0,08055.HK,中國網絡信,2001/12/05,13.0,0.014,0.032,0.062,0.123,20.348,21.699,23.505,-0.004,-0.006,2.05千萬
0,08056.HK,生活概念,2016/08/05,97.0,0.106,0.165,0.248,0.326,31.54,34.269,35.998,-0.013,-0.019,0.00
0,08057.HK,麥迪森控股,2015/10/08,0.08,0.088,0.142,0.171,0.261,19.697,22.059,24.154,-0.011,-0.016,4.80萬
0,08059.HK,朝威控股,2014/08/15,0.096,0.14,0.115,0.119,0.105,38.155,41.768,44.56,-0.014,-0.004,41.50萬
0,08060.HK,國聯通信,2002/11/13,0.167,0.162,0.28,0.353,0.553,39.168,36.901,36.87,-0.033,-0.042,1.22百萬
0,08062.HK,俊盟國際,2016/12/15,160.0,0.139,0.142,0.155,0.243,70.75,64.148,58.706,0.006,0.003,0.00
0,08063.HK,環球大通集,-,-,-,-,-,-,-,-,-,-,-,40.00萬
0,08065.HK,高萌科技,2017/10/16,187.0,0.193,0.228,0.238,0.258,31.247,31.335,33.127,-0.012,-0.013,0.00
0,08066.HK,品創控股,2001/12/20,0.11,0.126,0.149,0.176,0.212,23.932,27.899,31.291,-0.007,-0.008,14.50萬
0,08067.HK,東方大學城,2015/01/16,390.0,1.119,1.302,1.688,2.44,59.304,55.372,52.36,0.034,-0.02,0.00
0,08069.HK,縱橫遊控股,2017/01/12,1.3,1.207,1.295,1.262,0.851,55.565,53.489,52.102,-0.019,-0.026,9.95百萬
0,08070.HK,僑洋國際控,2016/02/24,145.0,0.151,0.168,0.211,0.379,41.301,42.954,43.792,-0.003,-0.006,0.00
0,08071.HK,中彩網通控,-,-,-,-,-,-,-,-,-,-,-,4.01百萬
0,08072.HK,羅馬集團,2013/02/25,0.28,0.342,0.301,0.273,0.502,41.236,44.172,46.353,-0.01,0.001,4.38萬
0,08073.HK,興業新材料,2017/07/21,0.39,0.389,0.483,0.557,0.601,45.657,44.023,42.664,-0.008,-0.022,21.60萬
0,08075.HK,寰亞傳媒,2001/05/31,22.0,0.023,0.028,0.04,0.066,46.491,45.967,45.119,-0.001,-0.001,800.00
0,08076.HK,新利軟件,2001/09/05,0.126,0.14,0.147,0.16,0.128,31.611,35.763,38.675,-0.003,-0.003,6.50萬
0,08078.HK,中國創意數,-,-,-,-,-,-,-,-,-,-,-,6.00萬
0,08079.HK,易還財務投,2001/10/15,0.28,0.28,0.328,0.286,0.314,43.532,43.992,45.24,-0.004,-0.01,0.00
0,08080.HK,北亞策略,2000/04/20,0.3,0.326,0.436,0.508,0.682,24.42,25.898,29.34,-0.024,-0.034,34.34萬
0,08081.HK,恆泰裕集團,2000/06/19,0.016,0.016,0.02,0.021,0.023,43.861,43.03,43.131,-0.001,-0.001,50.97萬
0,08082.HK,太陽娛樂集,2001/11/02,0.49,0.495,0.497,0.549,0.631,43.804,45.611,46.282,-0.005,-0.004,0.00
0,08083.HK,中國有贊,2000/04/14,1.17,0.945,0.754,0.738,0.588,81.968,78.274,74.266,0.094,0.089,3.31億
0,08085.HK,香港生命科,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08086.HK,新維國際控,2000/08/02,39.0,0.043,0.05,0.065,0.1,35.128,37.849,39.904,-0.003,-0.003,1.58百萬
0,08553.HK,中國三三傳,2011/02/28,97.0,0.102,0.152,0.174,0.217,28.332,30.337,32.77,-0.011,-0.016,0.00
0,08088.HK,匯友生命科,2000/04/17,0.043,0.044,0.055,0.067,0.139,45.922,45.554,45.223,-0.001,-0.003,5.80萬
0,08089.HK,華人策略控,2000/05/18,0.1,0.105,0.106,0.132,0.246,44.922,45.918,45.961,-0.001,-0.001,1.56百萬
0,08090.HK,中國融保金,2012/01/06,41.0,0.088,0.43,0.55,0.667,3.859,6.31,10.212,-0.103,-0.12,0.00
0,08091.HK,奧傳思維控,2017/01/05,25.0,0.027,0.039,0.047,0.066,34.881,36.145,37.928,-0.003,-0.004,0.00
0,08092.HK,ITEHO,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08093.HK,萬星控股,2015/02/12,285.0,0.372,0.408,0.508,1.145,42.146,43.02,43.839,-0.023,-0.025,0.00
0,08095.HK,北大青鳥環,2000/07/27,0.49,0.496,0.518,0.62,0.837,46.618,46.351,45.014,0.004,-0.002,6.30萬
0,08096.HK,賞之味,2019/03/15,0.08,0.082,0.082,0.081,0.132,43.257,45.521,47.134,-0.001,-0.001,60.50萬
0,08098.HK,昌利控股,2011/03/08,0.045,0.051,0.062,0.08,0.113,37.772,39.146,40.138,-0.002,-0.004,6.00萬
0,08100.HK,智易控股,2001/12/31,400.0,0.394,0.423,0.437,0.42,48.146,47.707,47.788,-0.008,-0.004,1.80萬
0,08101.HK,壹家壹品,2013/10/15,0.089,0.074,0.085,0.098,0.112,66.997,61.073,55.716,-0.001,-0.003,4.31千萬
0,08103.HK,ＨＭＶＯＤ,2000/09/08,0.073,0.075,0.184,0.161,0.627,32.006,35.451,38.54,-0.022,-0.034,3.20萬
0,08105.HK,皇岦,2018/05/16,530.0,0.53,0.518,0.512,0.571,66.451,60.161,55.724,0.004,0.005,0.00
0,08106.HK,升華蘭德,2002/05/03,166.0,0.189,0.246,0.258,0.361,25.42,30.688,35.298,-0.018,-0.02,0.00
0,08107.HK,威誠國際控,2018/05/04,58.0,0.056,0.063,0.069,0.08,48.209,47.297,46.5,-0.001,-0.002,0.00
0,08108.HK,福澤集團,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08109.HK,麒麟集團控,2002/01/31,0.28,0.269,0.299,0.318,0.301,50.521,48.647,47.726,-0.009,-0.011,1.61百萬
0,08111.HK,中國科技產,2001/01/03,64.0,0.066,0.075,0.074,0.09,44.369,45.002,45.786,-0.002,-0.003,0.00
0,08552.HK,基石金融,2011/07/28,165.0,0.185,0.255,0.447,0.776,22.7,22.968,26.789,-0.014,-0.023,0.00
0,08113.HK,揚宇科技,2016/01/07,270.0,0.25,0.284,0.297,0.442,53.642,50.903,49.389,-0.004,-0.008,4.00萬
0,08115.HK,上海青浦消,2004/06/30,520.0,0.519,0.516,0.58,0.984,48.895,48.686,48.468,-0.005,-0.005,0.00
0,08116.HK,中國幸福投,2000/07/25,24.0,0.022,0.027,0.044,0.08,48.587,44.834,42.183,-0.001,-0.001,0.00
0,08117.HK,中國基礎能,2001/12/13,133.0,0.148,0.263,0.297,0.473,17.36,20.183,24.574,-0.03,-0.038,1.80千
0,08118.HK,濠亮環球,2017/11/16,400.0,0.402,0.409,0.405,0.381,42.398,43.933,45.749,-0.002,-0.003,15.20萬
0,08119.HK,即時科研,2001/07/27,0.044,0.052,0.141,0.295,0.576,40.655,39.456,38.47,-0.009,-0.021,10.00萬
0,08120.HK,國農金融投,2001/04/10,355.0,0.326,0.295,0.282,0.273,65.423,63.52,61.814,0.015,0.016,2.00萬
0,08121.HK,超凡網絡,-,-,-,-,-,-,-,-,-,-,-,23.00萬
0,08123.HK,華億金控,-,-,-,-,-,-,-,-,-,-,-,50.40萬
0,08125.HK,仁德資源,2014/07/18,0.041,0.045,0.053,0.062,0.091,38.399,39.258,40.083,-0.002,-0.003,58.40萬
0,08126.HK,Ｇ﹒Ａ﹒控,2002/06/17,0.29,0.325,0.379,0.399,0.377,34.199,36.085,37.764,-0.017,-0.02,19.60萬
0,08128.HK,中國地熱能,-,-,-,-,-,-,-,-,-,-,-,1.05百萬
0,08130.HK,大地國際集,-,-,-,-,-,-,-,-,-,-,-,600.00
0,08131.HK,辰罡科技,2001/01/31,50.0,0.054,0.069,0.082,0.121,39.855,40.065,40.43,-0.004,-0.005,0.00
0,08132.HK,中油港燃,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08133.HK,鑄能控股,-,-,-,-,-,-,-,-,-,-,-,5.22千萬
0,08135.HK,正美豐業,2013/09/03,285.0,0.317,0.379,0.367,0.447,43.851,44.549,45.417,-0.022,-0.023,0.00
0,08136.HK,英馬斯集團,2018/01/25,0.05,0.053,0.072,0.087,0.127,39.625,38.592,38.077,-0.004,-0.006,0.00
0,08137.HK,洪橋集團,2002/01/08,295.0,0.305,0.324,0.365,0.485,38.826,40.571,41.956,-0.005,-0.007,5.77百萬
0,08139.HK,長安仁恆,2015/01/16,2.5,2.262,2.387,2.774,6.952,60.194,56.133,52.812,0.017,-0.019,9.40萬
0,08140.HK,人和科技,2018/07/12,0.94,0.886,0.722,0.865,1.065,67.107,64.498,61.025,0.051,0.051,2.06千萬
0,08142.HK,德利機械,2017/07/27,221.0,0.228,0.237,0.242,0.251,30.98,36.412,41.072,-0.007,-0.006,0.00
0,08143.HK,金威醫療,-,-,-,-,-,-,-,-,-,-,-,10.80萬
0,08146.HK,怡園酒業,2018/06/27,0.2,0.194,0.214,0.24,0.275,51.835,48.599,45.956,-0.001,-0.004,3.00萬
0,08147.HK,匯思太平洋,2014/07/18,0.064,0.065,0.094,0.093,0.145,32.865,33.876,35.537,-0.008,-0.009,1.11千萬
0,08148.HK,奧柏中國,2004/01/09,0.032,0.034,0.065,0.067,0.073,36.527,39.701,42.285,-0.013,-0.013,1.88百萬
0,08149.HK,浩德控股,2016/10/17,222.0,0.221,0.249,0.261,0.289,43.793,41.22,40.654,-0.004,-0.007,0.00
0,08150.HK,無縫綠色,2001/08/10,26.0,0.025,0.032,0.047,0.063,46.456,44.25,43.254,-0.002,-0.001,11.00萬
0,08151.HK,寶申控股,2018/04/23,79.0,0.082,0.115,0.141,0.17,27.374,28.517,30.264,-0.005,-0.009,0.00
0,08152.HK,明樑控股,2017/07/21,98.0,0.095,0.105,0.104,0.134,51.123,49.202,48.538,-0.002,-0.003,0.00
0,08153.HK,法諾集團,-,-,-,-,-,-,-,-,-,-,-,5.16百萬
0,08155.HK,南華資產控,-,-,-,-,-,-,-,-,-,-,-,2.63百萬
0,08156.HK,國藥科技股,2002/11/12,0.199,0.198,0.222,0.242,0.264,48.291,46.535,45.21,-0.002,-0.006,1.48千萬
0,08158.HK,中國再生醫,2001/07/18,0.248,0.246,0.253,0.249,0.191,49.116,48.919,49.13,-0.001,-0.001,14.95萬
0,08159.HK,輝煌科技,2002/01/04,0.113,0.11,0.12,0.155,0.226,50.901,48.83,47.355,-0.002,-0.005,5.00千
0,08160.HK,GOLDW,2016/12/02,0.144,0.143,0.156,0.146,0.188,47.448,46.958,47.466,-0.006,-0.007,3.60萬
0,08161.HK,醫匯集團,2016/05/31,0.056,0.054,0.056,0.058,0.063,51.139,50.287,49.818,-0.001,-0.001,0.00
0,08162.HK,港銀控股,2014/08/05,400.0,0.42,0.571,0.701,0.612,26.078,27.578,29.316,-0.034,-0.05,0.00
0,08163.HK,領智金融,2002/03/07,120.0,0.119,0.113,0.109,0.167,49.791,50.905,51.988,-0.001,0.001,56.01萬
0,08165.HK,華普智通,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08166.HK,中國農業生,-,-,-,-,-,-,-,-,-,-,-,2.60萬
0,08167.HK,中國新電信,2002/08/06,0.116,0.119,0.127,0.141,0.124,43.123,43.437,43.563,-0.002,-0.002,66.40萬
0,08168.HK,寶積資本,2018/03/22,74.0,0.074,0.083,0.086,0.086,46.916,46.305,46.159,-0.002,-0.003,0.00
0,08169.HK,環康集團,2001/12/05,90.0,0.097,0.103,0.112,0.174,43.596,45.244,46.336,-0.005,-0.005,0.00
0,08170.HK,全民國際,2014/12/05,150.0,3.012,4.862,7.392,6.458,46.809,36.289,31.111,-0.072,-0.355,0.00
0,08171.HK,中國趨勢,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08172.HK,拉近網娛,2002/03/26,0.076,0.08,0.093,0.105,0.156,39.058,40.29,41.645,-0.003,-0.004,3.84百萬
0,08173.HK,萬亞企業控,2002/05/09,37.0,0.036,0.029,0.039,0.81,71.374,66.294,54.55,0.002,0.002,4.00萬
0,08175.HK,中國數碼文,2003/02/25,0.046,0.045,0.056,0.075,0.117,48.389,46.057,44.507,-0.001,-0.003,14.00萬
0,08176.HK,超人智能,2002/02/19,580.0,1.826,2.476,3.665,6.95,30.043,31.918,33.358,-0.169,-0.236,0.00
0,08178.HK,中國信息科,2001/12/11,0.063,0.063,0.07,0.074,0.081,41.543,40.921,41.429,-0.002,-0.003,0.00
0,08179.HK,新煮意控股,2011/07/08,0.125,0.133,0.179,0.253,0.32,31.931,32.945,34.012,-0.009,-0.015,3.96萬
0,08181.HK,時時服務,2013/10/11,0.265,0.272,0.299,0.329,0.364,44.126,44.241,44.32,-0.009,-0.01,0.00
0,08186.HK,同仁資源,-,-,-,-,-,-,-,-,-,-,-,0.00
0,08187.HK,積木集團,2016/05/30,0.37,0.33,0.414,0.445,0.534,53.164,49.639,47.794,-0.014,-0.023,12.00萬
0,08188.HK,駿傑集團控,2017/02/22,0.16,0.168,0.183,0.177,0.153,43.645,44.261,45.135,-0.005,-0.005,34.40萬
0,08189.HK,泰達生物,2002/06/18,72.0,0.079,0.127,0.181,0.274,39.176,38.488,38.03,-0.007,-0.014,0.00
